id,predicted_result_type,sentence_year,sentence_months,sentence_days,sentence_hours,is_suspended,suspension_years,suspension_months,fine_is_fixed,fine_amount,drug_weight,entry_date,result_date,court,codex_articles,result_type,region,gender_group,is_weight_missing
9994142,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,7000.0,15.98,2021-01-15,2021-11-02,Сызранский городской суд (Самарская область),228 ч.1 УК,Вынесен ПРИГОВОР,Самарская область,муж,False
10098364,условное осуждение,4.0,0.0,0.0,0.0,True,3.0,4.0,True,0.0,2.0,2023-09-01,,Ленинский районный суд г. Мурманска (Мурманская область),228 ч.2 УК,Вынесен ПРИГОВОР,Мурманская область,муж,False
10512117,лишение свободы,1.0,3.0,0.0,0.0,False,0.0,0.0,True,0.0,,2023-03-15,,Первомайский районный суд г. Мурманска (Мурманская область),228 ч.2 УК,Вынесен ПРИГОВОР,Мурманская область,муж,True
10043405,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2019-10-02,2019-07-10,Ленинский районный суд г. Екатеринбурга (Свердловская область),228 ч.1 УК,ВОЗВРАЩЕНО ПРОКУРОРУ или РУКОВОДИТЕЛЮ СЛЕДСТВЕННОГО ОРГАНАОТКАЗАНО В УДОВЛЕТВОРЕНИИ ХОДАТАЙСТВА О ПРЕКРАЩЕНИИ УГОЛОВНОГ,Свердловская область,муж,True
10106326,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2023-12-26,2024-11-01,Дербентский районный суд (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,True
10095554,условное осуждение,1.0,0.0,2.0,0.0,False,0.0,0.0,True,0.0,178.8,2020-10-10,2020-02-11,Сысертский районный суд (Свердловская область),228 ч.1 УК,Вынесен ПРИГОВОР,Свердловская область,муж,False
10088638,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,True,20000.0,1.82,2019-04-29,,Невский районный суд (Город Санкт-Петербург),228 ч.2 УК,Вынесен ПРИГОВОР,Город Санкт-Петербург,неизвестно,False
10304423,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,22.86,2021-03-30,2021-09-06,Хасавюртовский районный суд (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,False
10187840,условное осуждение,1.0,0.0,0.0,0.0,True,1.0,6.0,True,0.0,2.26,2024-01-11,,Новоалтайский городской суд (Алтайский край),228 ч.1 УК,Вынесен ПРИГОВОР,Алтайский край,муж,False
10170219,лишение свободы,3.0,3.0,0.0,0.0,False,0.0,0.0,True,0.0,4.32,2018-11-30,,Фрунзенский районный суд (Город Санкт-Петербург),228 ч.2 УК,Вынесен ПРИГОВОР,Город Санкт-Петербург,муж,False
10238397,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,9000.0,0.459,2020-12-22,2021-03-03,Советский районный суд г. Красноярска (Красноярский край),228 ч.1 УК,Вынесен ПРИГОВОР,Красноярский край,муж,False
10218152,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-09-02,,Кызылский городской суд (Республика Тыва),228 ч.2 УК,Вынесен ПРИГОВОР,Республика Тыва,неизвестно,True
10171210,лишение свободы,4.0,4.0,0.0,0.0,False,0.0,0.0,True,0.0,0.342,2023-07-03,,Ревдинский городской суд (Свердловская область),228 ч.1 УК,Вынесен ПРИГОВОР,Свердловская область,жен,False
10270442,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2019-06-28,2019-05-08,Верхнепышминский городской суд (Свердловская область),228 ч.2 УК,Вынесен ПРИГОВОР,Свердловская область,муж,True
10025197,условное осуждение,3.0,0.0,0.0,0.0,True,3.0,0.0,True,0.0,2.96,2019-05-29,2019-11-06,Василеостровский районный суд (Город Санкт-Петербург),228 ч.2 УК,Вынесен ПРИГОВОР,Город Санкт-Петербург,муж,False
10066196,условное осуждение,1.0,7.0,16.0,0.0,True,1.0,1.0,True,0.0,0.39,2022-02-17,,Выборгский районный суд (Город Санкт-Петербург),228 ч.1 УК,Вынесен ПРИГОВОР,Город Санкт-Петербург,муж,False
10267996,условное осуждение,0.0,10.0,0.0,0.0,True,0.0,0.0,True,0.0,37.728,2022-10-10,,Нижнеудинский городской суд (Иркутская область),228 ч.1 УК,Вынесен ПРИГОВОР,Иркутская область,муж,False
10242846,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2023-01-11,2023-08-02,Железнодорожный городской суд (Московская область),228 ч.2 УК,Вынесен ПРИГОВОР,Московская область,муж,True
10255522,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,2.044,2021-11-30,,Железнодорожный районный суд г. Улан-Удэ (Республика Бурятия),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Бурятия,муж,False
10050901,лишение свободы,1.0,1.0,0.0,0.0,False,0.0,0.0,True,0.0,0.835,2019-10-16,2019-12-11,Сакский районный суд (Республика Крым),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Крым,жен,False
10194033,условное осуждение,0.0,8.0,0.0,0.0,True,0.0,8.0,True,0.0,2.64,2019-10-01,,Кызылский городской суд (Республика Тыва),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Тыва,неизвестно,False
10121231,штраф,0.0,30000.0,0.0,0.0,False,0.0,0.0,True,20000.0,0.938,2018-03-01,,Нерюнгринский городской суд (Республика Саха (Якутия)),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Саха (Якутия),муж,False
10267050,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2021-10-29,,Фрунзенский районный суд г. Владивостока (Приморский край),228 ч.1 УК,Уголовное дело ПРЕКРАЩЕНОСМЕРТЬ ПОДОЗРЕВАЕМОГО ИЛИ ОБВИНЯЕМОГО,Приморский край,муж,True
10251656,условное осуждение,3.0,0.0,0.0,0.0,True,3.0,0.0,True,0.0,2.94,2021-12-23,2022-09-02,Верх-Исетский районный суд г. Екатеринбурга (Свердловская область),228 ч.2 УК,Вынесен ПРИГОВОР,Свердловская область,муж,False
9990521,лишение свободы,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,528.0,2022-10-31,,Джидинский районный суд (Республика Бурятия),228 ч.2 УК,Вынесен ПРИГОВОР,Республика Бурятия,муж,False
10144511,условное осуждение,0.0,0.0,0.0,0.0,True,0.0,0.0,True,0.0,2.0,2020-04-09,,Тарумовский районный суд (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,False
10225866,обязательные работы,0.0,0.0,0.0,240.0,False,0.0,0.0,True,0.0,0.99,2022-05-24,,Правобережный районный суд г. Липецка (Липецкая область),228 ч.1 УК,Вынесен ПРИГОВОР,Липецкая область,муж,False
10185542,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.69,2022-12-27,2023-04-05,Промышленный районный суд г. Оренбурга (Оренбургская область),228 ч.1 УК,Вынесен ПРИГОВОР,Оренбургская область,муж,False
10093780,обязательные работы,0.0,0.0,0.0,100.0,False,0.0,0.0,True,0.0,36.76,2021-07-01,,Керченский городской суд (Республика Крым),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Крым,муж,False
10491973,обязательные работы,0.0,0.0,0.0,300.0,False,0.0,0.0,True,0.0,0.973,2021-10-20,2021-10-11,Магаданский городской суд (Магаданская область),228 ч.1 УК,Вынесен ПРИГОВОР,Магаданская область,муж,False
10172829,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-04-03,,Октябрьский районный суд г. Уфы (Республика Башкортостан),228 ч.2 УК,Вынесен ПРИГОВОР,Республика Башкортостан,муж,True
10230965,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,20000.0,9.92,2022-12-02,,Целинский районный суд (Ростовская область),228 ч.1 УК,Вынесен ПРИГОВОР,Ростовская область,муж,False
10134897,лишение свободы,6.0,6.0,0.0,0.0,False,0.0,0.0,True,0.0,8.28,2018-03-30,,Евпаторийский городской суд (Республика Крым),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Крым,муж,False
10064149,лишение свободы,3.0,4.0,0.0,0.0,False,0.0,0.0,True,0.0,0.38,2021-08-30,2021-08-09,Кировский районный суд г. Омска (Омская область),228 ч.2 УК,Вынесен ПРИГОВОР,Омская область,муж,False
10060751,лишение свободы,1.0,4.0,0.0,0.0,False,0.0,0.0,True,0.0,0.66,2019-08-29,2020-01-10,Кировский районный суд г. Омска (Омская область),228 ч.2 УК,Вынесен ПРИГОВОР,Омская область,жен,False
10268992,условное осуждение,1.0,0.0,0.0,0.0,True,1.0,0.0,True,0.0,1262.55,2024-01-25,,Беляевский районный суд (Оренбургская область),228 ч.2 УК,Вынесен ПРИГОВОР,Оренбургская область,муж,False
